"city","Can_P","holc_grade"
"Los Angeles",30.964170909863,"A"
"Los Angeles",53.7800735403254,"A"
"Los Angeles",38.1280899052843,"A"
"Los Angeles",38.3291700780297,"A"
"Los Angeles",25.5864841809369,"A"
"Los Angeles",26.9423885492081,"A"
"Los Angeles",49.1431743579842,"A"
"Los Angeles",52.2080711482787,"A"
"Los Angeles",44.2564573612081,"A"
"Los Angeles",46.612708073111,"A"
"Los Angeles",54.7970810716089,"A"
"Los Angeles",35.4959471324643,"A"
"Los Angeles",38.3735086813978,"A"
"Los Angeles",50.3058851412404,"A"
"Los Angeles",34.8365528088799,"A"
"Los Angeles",44.314230764809,"A"
"Los Angeles",18.639236158813,"A"
"Los Angeles",17.4527292613989,"A"
"Los Angeles",25.4061290005523,"A"
"Los Angeles",21.9940941716491,"A"
"Los Angeles",44.0600617457199,"A"
"Los Angeles",17.2205017944151,"A"
"Los Angeles",14.0463881363798,"A"
"Los Angeles",35.2011436705292,"A"
"Los Angeles",23.1810609529642,"A"
"Los Angeles",31.6966479658617,"A"
"Los Angeles",38.0888573645263,"A"
"Los Angeles",21.7619484610233,"A"
"Los Angeles",24.4950584359558,"A"
"Los Angeles",30.0791882157725,"A"
"Los Angeles",45.1434820521895,"A"
"Los Angeles",45.4543577342283,"A"
"Los Angeles",33.9991584366724,"A"
"Los Angeles",66.9168671295147,"A"
"Los Angeles",44.9929166564395,"A"
"Los Angeles",22.0837065385555,"B"
"Los Angeles",31.8870364324639,"B"
"Los Angeles",10.9494844809647,"B"
"Los Angeles",11.3636545291298,"B"
"Los Angeles",15.2565638924271,"B"
"Los Angeles",12.0878862737372,"B"
"Los Angeles",7.16438849215114,"B"
"Los Angeles",31.0777680344375,"B"
"Los Angeles",20.0869720000662,"B"
"Los Angeles",19.1482542658374,"B"
"Los Angeles",14.4175407768086,"B"
"Los Angeles",13.6652384610522,"B"
"Los Angeles",47.5780144456611,"B"
"Los Angeles",14.2453243724257,"B"
"Los Angeles",16.1915532980193,"B"
"Los Angeles",11.4298889804488,"B"
"Los Angeles",17.9142358960988,"B"
"Los Angeles",33.6320271845765,"B"
"Los Angeles",22.6367421654442,"B"
"Los Angeles",23.3557524572908,"B"
"Los Angeles",18.7039890833908,"B"
"Los Angeles",9.15729604283517,"B"
"Los Angeles",15.131604831412,"B"
"Los Angeles",28.743519904106,"B"
"Los Angeles",16.9585731456912,"B"
"Los Angeles",21.5023837507656,"B"
"Los Angeles",20.5412047688768,"B"
"Los Angeles",25.3825404213041,"B"
"Los Angeles",31.6652191972209,"B"
"Los Angeles",25.5266797491099,"B"
"Los Angeles",44.5870556675473,"B"
"Los Angeles",31.9316349393038,"B"
"Los Angeles",25.5630838344216,"B"
"Los Angeles",28.9023251850503,"B"
"Los Angeles",23.2138276386576,"B"
"Los Angeles",31.5326564786266,"B"
"Los Angeles",31.2625504472198,"B"
"Los Angeles",57.7606184447502,"B"
"Los Angeles",29.1234639878016,"B"
"Los Angeles",31.7170935893353,"B"
"Los Angeles",28.7632241177609,"B"
"Los Angeles",43.7638239546842,"B"
"Los Angeles",56.7023336604411,"B"
"Los Angeles",38.3957282266988,"B"
"Los Angeles",44.0459558219661,"B"
"Los Angeles",29.2445979097712,"B"
"Los Angeles",32.8542151856051,"B"
"Los Angeles",29.9600006201454,"B"
"Los Angeles",43.948745215427,"B"
"Los Angeles",32.8628554359661,"B"
"Los Angeles",49.3226834970318,"B"
"Los Angeles",23.4932627180373,"B"
"Los Angeles",40.7671944431439,"B"
"Los Angeles",45.7670929757781,"B"
"Los Angeles",15.0175389665419,"B"
"Los Angeles",39.9814684972742,"B"
"Los Angeles",19.8788303200068,"B"
"Los Angeles",31.495900675117,"B"
"Los Angeles",25.9318032994656,"B"
"Los Angeles",20.0616794673534,"B"
"Los Angeles",18.1597812806938,"B"
"Los Angeles",46.943313086804,"B"
"Los Angeles",26.2619562177609,"B"
"Los Angeles",26.1651720773303,"B"
"Los Angeles",32.944273077763,"B"
"Los Angeles",57.3568308319831,"B"
"Los Angeles",36.0801913073892,"B"
"Los Angeles",30.8285195349086,"B"
"Los Angeles",43.1021186945979,"B"
"Los Angeles",32.1428101075776,"B"
"Los Angeles",33.1811732619409,"B"
"Los Angeles",31.4513317022427,"B"
"Los Angeles",24.7926309874631,"B"
"Los Angeles",14.9129393731989,"B"
"Los Angeles",34.8993585489936,"B"
"Los Angeles",24.9582993212805,"B"
"Los Angeles",49.629668153972,"B"
"Los Angeles",24.6974257786995,"B"
"Los Angeles",26.7292923720797,"B"
"Los Angeles",19.0434877930376,"B"
"Los Angeles",27.0519432365928,"B"
"Los Angeles",22.7360205028946,"B"
"Los Angeles",31.9467996803199,"B"
"Los Angeles",27.4687136749884,"B"
"Los Angeles",18.7834682795174,"B"
"Los Angeles",26.3412000375599,"B"
"Los Angeles",53.0003496880415,"B"
"Los Angeles",40.3538738571859,"B"
"Los Angeles",31.0179308276097,"B"
"Los Angeles",35.3432498086586,"B"
"Los Angeles",29.8526082220114,"B"
"Los Angeles",33.5916140512198,"B"
"Los Angeles",37.24815609446,"B"
"Los Angeles",30.5097371580108,"B"
"Los Angeles",32.4532141274011,"B"
"Los Angeles",39.3552038023566,"B"
"Los Angeles",21.8643128297741,"B"
"Los Angeles",11.3122526888281,"B"
"Los Angeles",14.3630283652577,"B"
"Los Angeles",27.198827182355,"B"
"Los Angeles",15.7602629294307,"B"
"Los Angeles",14.3757417438522,"B"
"Los Angeles",20.3812996588281,"B"
"Los Angeles",10.988681008394,"B"
"Los Angeles",7.08617452850546,"B"
"Los Angeles",12.9441891055702,"B"
"Los Angeles",8.39303898472528,"B"
"Los Angeles",6.48044422594918,"B"
"Los Angeles",26.9398498475836,"B"
"Los Angeles",10.0834753835355,"B"
"Los Angeles",19.0989482794946,"B"
"Los Angeles",21.6979441931294,"B"
"Los Angeles",25.2417080386984,"B"
"Los Angeles",36.014393559492,"B"
"Los Angeles",27.135839140866,"B"
"Los Angeles",28.2256878034427,"B"
"Los Angeles",23.2846681613234,"B"
"Los Angeles",20.5445796213575,"B"
"Los Angeles",17.8033271719039,"B"
"Los Angeles",16.4474282326518,"B"
"Los Angeles",16.7490853833256,"B"
"Los Angeles",19.2214980972239,"C"
"Los Angeles",23.2674281043286,"C"
"Los Angeles",16.3762386213209,"C"
"Los Angeles",17.1176239610109,"C"
"Los Angeles",10.30579249018,"C"
"Los Angeles",9.3953002143662,"C"
"Los Angeles",21.5752377817228,"C"
"Los Angeles",13.9693931759248,"C"
"Los Angeles",13.9548150212109,"C"
"Los Angeles",11.0689893378924,"C"
"Los Angeles",18.94108067297,"C"
"Los Angeles",18.2227564621389,"C"
"Los Angeles",17.6109526277373,"C"
"Los Angeles",13.3503599967894,"C"
"Los Angeles",17.5490672054718,"C"
"Los Angeles",29.2069870759289,"C"
"Los Angeles",22.6321862009845,"C"
"Los Angeles",11.8883287205577,"C"
"Los Angeles",11.1691564671687,"C"
"Los Angeles",14.1630604356672,"C"
"Los Angeles",14.6689233367842,"C"
"Los Angeles",23.7773275127398,"C"
"Los Angeles",14.0089700513054,"C"
"Los Angeles",18.7895833473048,"C"
"Los Angeles",16.4057316543639,"C"
"Los Angeles",21.254898170966,"C"
"Los Angeles",17.0759893871976,"C"
"Los Angeles",17.1355982594124,"C"
"Los Angeles",21.1174174419072,"C"
"Los Angeles",11.2490836379447,"C"
"Los Angeles",12.3146734992228,"C"
"Los Angeles",11.0970084849806,"C"
"Los Angeles",11.7406982204119,"C"
"Los Angeles",9.17387840366044,"C"
"Los Angeles",14.4890829082838,"C"
"Los Angeles",14.3970023671219,"C"
"Los Angeles",15.6682527551096,"C"
"Los Angeles",19.3069129060075,"C"
"Los Angeles",27.1294291693729,"C"
"Los Angeles",27.2145038721583,"C"
"Los Angeles",17.1369685866695,"C"
"Los Angeles",13.3122259129545,"C"
"Los Angeles",12.9339756531473,"C"
"Los Angeles",12.0703117181774,"C"
"Los Angeles",11.459220918375,"C"
"Los Angeles",29.1839656003707,"C"
"Los Angeles",11.1235532045973,"C"
"Los Angeles",13.1819887721006,"C"
"Los Angeles",12.2442373550848,"C"
"Los Angeles",14.8423791498428,"C"
"Los Angeles",17.2803635243906,"C"
"Los Angeles",18.8551981006161,"C"
"Los Angeles",17.1783902354548,"C"
"Los Angeles",18.4951070219113,"C"
"Los Angeles",17.0387115795392,"C"
"Los Angeles",17.9373456524744,"C"
"Los Angeles",34.0199366111266,"C"
"Los Angeles",19.1961468309835,"C"
"Los Angeles",18.4589837774601,"C"
"Los Angeles",23.3048445992965,"C"
"Los Angeles",18.0451470618102,"C"
"Los Angeles",23.6108562176076,"C"
"Los Angeles",19.3350321171516,"C"
"Los Angeles",15.2206998168119,"C"
"Los Angeles",23.1365085111016,"C"
"Los Angeles",13.0714126095497,"C"
"Los Angeles",13.6074247820022,"C"
"Los Angeles",17.0799057460639,"C"
"Los Angeles",16.2797238903413,"C"
"Los Angeles",13.7314802635808,"C"
"Los Angeles",16.9760612904335,"C"
"Los Angeles",22.8407886480244,"C"
"Los Angeles",15.4082583547558,"C"
"Los Angeles",24.206608162497,"C"
"Los Angeles",29.830668048722,"C"
"Los Angeles",23.7849913219803,"C"
"Los Angeles",17.144323686133,"C"
"Los Angeles",16.2206545069247,"C"
"Los Angeles",19.6935900881282,"C"
"Los Angeles",18.2276465146121,"C"
"Los Angeles",27.286286822089,"C"
"Los Angeles",23.0470359426017,"C"
"Los Angeles",18.3642684303587,"C"
"Los Angeles",26.9845257607333,"C"
"Los Angeles",31.6525970402446,"C"
"Los Angeles",37.5375666924961,"C"
"Los Angeles",26.9107046020448,"C"
"Los Angeles",37.2352153917751,"C"
"Los Angeles",33.4989347289119,"C"
"Los Angeles",23.3845744441872,"C"
"Los Angeles",22.8055179875575,"C"
"Los Angeles",43.9705746197679,"C"
"Los Angeles",29.1046537310633,"C"
"Los Angeles",24.7954084736282,"C"
"Los Angeles",31.0826770533523,"C"
"Los Angeles",26.9139517118956,"C"
"Los Angeles",33.7653317051845,"C"
"Los Angeles",29.647467418976,"C"
"Los Angeles",19.5868681512902,"C"
"Los Angeles",13.1030116954437,"C"
"Los Angeles",17.8823624956855,"C"
"Los Angeles",19.8728449510281,"C"
"Los Angeles",11.7182828546419,"C"
"Los Angeles",39.7037809959924,"C"
"Los Angeles",24.2420328391997,"C"
"Los Angeles",15.0758603447398,"C"
"Los Angeles",18.1095951632739,"C"
"Los Angeles",24.4535432037599,"C"
"Los Angeles",17.0961946009234,"C"
"Los Angeles",17.0543651604843,"C"
"Los Angeles",12.5201445987692,"C"
"Los Angeles",12.7920326579408,"C"
"Los Angeles",21.1235671998992,"C"
"Los Angeles",21.4736151385465,"C"
"Los Angeles",16.3348416289593,"C"
"Los Angeles",27.3364228867807,"C"
"Los Angeles",26.817882265505,"C"
"Los Angeles",28.2653620441623,"C"
"Los Angeles",38.4536865626662,"C"
"Los Angeles",33.1956710623275,"C"
"Los Angeles",18.8029807615625,"C"
"Los Angeles",25.5441008919016,"C"
"Los Angeles",20.7253563403396,"C"
"Los Angeles",15.7300521860997,"C"
"Los Angeles",20.7090206730868,"C"
"Los Angeles",45.4631802998882,"C"
"Los Angeles",34.282571780604,"C"
"Los Angeles",20.1461233054821,"C"
"Los Angeles",20.4334554274459,"C"
"Los Angeles",27.700674060746,"C"
"Los Angeles",16.5690750062746,"C"
"Los Angeles",25.1294398236901,"C"
"Los Angeles",19.51259716215,"C"
"Los Angeles",68.1067926451002,"C"
"Los Angeles",28.1095155436326,"C"
"Los Angeles",21.9238434271979,"C"
"Los Angeles",18.8845737759675,"C"
"Los Angeles",23.0111401527647,"C"
"Los Angeles",26.8480911546053,"C"
"Los Angeles",26.6561082879475,"C"
"Los Angeles",26.8425133785321,"C"
"Los Angeles",19.0096540995608,"C"
"Los Angeles",14.8258653280788,"C"
"Los Angeles",20.948265205383,"C"
"Los Angeles",26.4649371706526,"C"
"Los Angeles",20.1134377937589,"C"
"Los Angeles",23.7950020172295,"C"
"Los Angeles",14.492995746352,"C"
"Los Angeles",16.3375729894189,"C"
"Los Angeles",15.7343694465367,"C"
"Los Angeles",19.9125873072916,"C"
"Los Angeles",18.1522304174546,"C"
"Los Angeles",21.5435983173862,"C"
"Los Angeles",14.6835681424818,"C"
"Los Angeles",15.9653309032734,"C"
"Los Angeles",14.2727838303167,"C"
"Los Angeles",27.0547564906266,"C"
"Los Angeles",28.7387553178822,"C"
"Los Angeles",32.7422724160542,"C"
"Los Angeles",11.133398818039,"C"
"Los Angeles",14.8026298298055,"C"
"Los Angeles",13.3016288105893,"C"
"Los Angeles",26.2726861719305,"C"
"Los Angeles",21.684857742354,"C"
"Los Angeles",16.1268736347357,"C"
"Los Angeles",12.7895447221587,"C"
"Los Angeles",13.2559747424545,"C"
"Los Angeles",21.1856633317648,"D"
"Los Angeles",22.8033614202677,"D"
"Los Angeles",23.569439342665,"D"
"Los Angeles",20.8718798857081,"D"
"Los Angeles",13.1040861781985,"D"
"Los Angeles",20.2805910539189,"D"
"Los Angeles",11.3366946067561,"D"
"Los Angeles",14.8591930269332,"D"
"Los Angeles",18.0040656265687,"D"
"Los Angeles",14.6927195901385,"D"
"Los Angeles",26.4272811867097,"D"
"Los Angeles",16.893502419696,"D"
"Los Angeles",18.5176759059139,"D"
"Los Angeles",14.5711614863286,"D"
"Los Angeles",21.8086078392759,"D"
"Los Angeles",16.8602338398063,"D"
"Los Angeles",13.0679454756909,"D"
"Los Angeles",22.7402189183453,"D"
"Los Angeles",17.6071380174294,"D"
"Los Angeles",21.3202008116342,"D"
"Los Angeles",39.8671271693271,"D"
"Los Angeles",13.8398146929103,"D"
"Los Angeles",14.4396012193147,"D"
"Los Angeles",16.6352813195391,"D"
"Los Angeles",32.766553846079,"D"
"Los Angeles",17.0171130917715,"D"
"Los Angeles",17.0383337438115,"D"
"Los Angeles",16.292463612591,"D"
"Los Angeles",17.7639398390196,"D"
"Los Angeles",10.6970172242357,"D"
"Los Angeles",15.7407138960125,"D"
"Los Angeles",19.6571641379165,"D"
"Los Angeles",9.38144819203254,"D"
"Los Angeles",7.14739815113964,"D"
"Los Angeles",11.5616425799113,"D"
"Los Angeles",9.58943529781446,"D"
"Los Angeles",8.76111085372392,"D"
"Los Angeles",13.5477095620694,"D"
"Los Angeles",9.63418923453212,"D"
"Los Angeles",13.5407859395772,"D"
"Los Angeles",14.5370380927406,"D"
"Los Angeles",15.5065397291539,"D"
"Los Angeles",11.1955708352279,"D"
"Los Angeles",18.753234553512,"D"
"Los Angeles",24.7751111111111,"D"
"Los Angeles",16.0641458798724,"D"
"Los Angeles",12.0451914053455,"D"
"Los Angeles",12.2289177265872,"D"
"Los Angeles",11.6913049667572,"D"
"Los Angeles",12.6449203567832,"D"
"Los Angeles",17.6757780192542,"D"
"Los Angeles",16.2898038178249,"D"
"Los Angeles",13.6236642044089,"D"
"Los Angeles",19.6225761265856,"D"
"Los Angeles",13.3271568317867,"D"
"Los Angeles",31.7302444449465,"D"
"Los Angeles",12.6844504010484,"D"
"Los Angeles",13.9733732869654,"D"
"Los Angeles",17.7643958616087,"D"
"Los Angeles",12.4203836911935,"D"
"Los Angeles",21.6437428843964,"D"
"Los Angeles",13.4343995608339,"D"
"Los Angeles",10.8137721797891,"D"
"Los Angeles",14.9061247847486,"D"
"Los Angeles",16.7771390155797,"D"
"Los Angeles",13.1930398082471,"D"
"Los Angeles",45.0332690263396,"D"
"Los Angeles",14.6951416512113,"D"
"Los Angeles",12.5366704581753,"D"
"Los Angeles",22.2185905346363,"D"
"Los Angeles",20.2681980817222,"D"
"Lynchburg",23.4354838177396,"A"
"Lynchburg",26.4545336773959,"A"
"Lynchburg",41.677969731582,"A"
"Lynchburg",18.8361189078847,"A"
"Lynchburg",15.0082137772424,"A"
"Lynchburg",37.3767964319145,"A"
"Lynchburg",45.823733493505,"A"
"Lynchburg",23.4978007619118,"A"
"Lynchburg",31.2984550959199,"A"
"Lynchburg",14.5694221753161,"A"
"Lynchburg",13.4439538527275,"A"
"Lynchburg",17.5900912380855,"A"
"Lynchburg",3.21304531977975,"A"
"Lynchburg",17.6607690622261,"A"
"Lynchburg",16.4171596997942,"A"
"Lynchburg",22.433505462283,"B"
"Lynchburg",3.77974291184247,"B"
"Lynchburg",9.07102254224003,"B"
"Lynchburg",7.03431081562389,"B"
"Lynchburg",3.90389636473187,"B"
"Lynchburg",15.8419866491699,"B"
"Lynchburg",14.6749744257417,"B"
"Lynchburg",10.6979985888589,"B"
"Lynchburg",16.4554767329187,"B"
"Lynchburg",38.9951496767314,"B"
"Lynchburg",55.7614988524208,"B"
"Lynchburg",25.0534919739657,"B"
"Lynchburg",39.2966808703622,"B"
"Lynchburg",41.3369219630434,"B"
"Lynchburg",41.0610058248264,"B"
"Lynchburg",17.1424319095103,"B"
"Lynchburg",19.0475166630832,"B"
"Lynchburg",34.6736705605679,"B"
"Lynchburg",21.0549198768823,"B"
"Lynchburg",21.9415861137096,"B"
"Lynchburg",22.4615384615385,"B"
"Lynchburg",10.0358727622027,"B"
"Lynchburg",19.1217723285759,"B"
"Lynchburg",7.51250776159243,"B"
"Lynchburg",14.7465252671326,"B"
"Lynchburg",9.83865537513273,"C"
"Lynchburg",8.91490547868836,"C"
"Lynchburg",11.8050047021303,"C"
"Lynchburg",9.79127740781552,"C"
"Lynchburg",7.73188274440283,"C"
"Lynchburg",8.97673169057178,"C"
"Lynchburg",37.2721059847781,"C"
"Lynchburg",29.9615739511838,"C"
"Lynchburg",59.57252635338,"C"
"Lynchburg",13.9985874391586,"C"
"Lynchburg",23.5119742308949,"C"
"Lynchburg",21.9639350471994,"C"
"Lynchburg",11.4419525271574,"C"
"Lynchburg",26.3192522346749,"C"
"Lynchburg",8.34832498662907,"C"
"Lynchburg",10.6210953796756,"C"
"Lynchburg",16.02927533244,"C"
"Lynchburg",12.9175246302957,"C"
"Lynchburg",12.9493960308324,"C"
"Lynchburg",11.7542736095374,"C"
"Lynchburg",8.36065281369839,"C"
"Lynchburg",14.6384009193893,"D"
"Lynchburg",15.3640171738268,"D"
"Lynchburg",8.46728030407107,"D"
"Lynchburg",11.3453496406017,"D"
"Lynchburg",9.68485657027008,"D"
"Lynchburg",10.6518803655816,"D"
"Lynchburg",9.05104822561579,"D"
"Lynchburg",11.3317292259404,"D"
"Lynchburg",12.7831508255776,"D"
"Lynchburg",8.02459206133106,"D"
"Lynchburg",7.51539419226757,"D"
"Lynchburg",6.22316085885252,"D"
"Lynchburg",25.4326733794636,"D"
"Miami",52.4003037336622,"A"
"Miami",65.0795373338859,"A"
"Miami",60.8963726229371,"A"
"Miami",58.2024135156879,"A"
"Miami",33.8142357032767,"B"
"Miami",43.7243059877458,"B"
"Miami",59.1739093317677,"B"
"Miami",29.9257166564593,"C"
"Miami",18.3828492741362,"C"
"Miami",32.9650990203978,"C"
"Miami",46.3975221944525,"C"
"Miami",44.8679579631316,"C"
"Miami",44.7222925279114,"C"
"Miami",87.9784004379635,"C"
"Miami",41.7542892656575,"C"
"Miami",27.0364394088899,"C"
"Miami",48.8272816002997,"C"
"Miami",52.6517430898223,"C"
"Miami",41.9537477578062,"C"
"Miami",49.1554176054341,"C"
"Miami",68.3789829997235,"C"
"Miami",36.8276855425956,"C"
"Miami",35.0225335821303,"D"
"Miami",35.4349696585454,"D"
"Miami",48.6959814715213,"D"
"Miami",75.8359177831071,"D"
"Miami",33.862613889834,"D"
"Miami",44.9942219814048,"D"
"Miami",50.3081871798565,"D"
"Miami",46.4607632204733,"D"
"Miami",58.6875535811706,"D"
"Miami",34.9036116528569,"D"
"New Castle",29.6661394635055,"D"
"New Castle",19.1290390895817,"B"
"New Castle",39.2310230115745,"A"
"New Castle",6.26427903131052,"D"
"New Castle",30.9471852383846,"A"
"New Castle",21.0628922419549,"B"
"New Castle",24.8021510824083,"A"
"New Castle",27.9992743388837,"B"
"New Castle",25.0383496101197,"C"
"New Castle",44.6720920621801,"C"
"New Castle",32.4169998739361,"C"
"New Castle",31.6704314328294,"C"
"New Castle",24.8195429021712,"C"
"New Castle",20.9958414761013,"B"
"New Castle",15.6930004958422,"B"
"New Castle",20.6071843070692,"D"
"New Castle",30.4355226864709,"C"
"New Castle",6.94114977619175,"D"
"New Castle",2.42427667269439,"D"
"New Castle",56.3806121442583,"D"
"New Castle",32.3928242049207,"D"
"New Castle",49.9702043978309,"C"
"New Castle",39.2326082020735,"B"
"New Castle",38.6166250442455,"C"
"New Castle",11.7143522652277,"D"
"New Castle",19.1232584227492,"D"
"New Haven",56.6543538642156,"A"
"New Haven",50.5788348468686,"A"
"New Haven",41.9191903109383,"B"
"New Haven",55.1888576946817,"B"
"New Haven",41.1100773302015,"B"
"New Haven",51.4089627828823,"B"
"New Haven",29.424238529752,"C"
"New Haven",34.2807185685658,"C"
"New Haven",36.956622730517,"C"
"New Haven",49.2397823140501,"C"
"New Haven",36.0855833185452,"C"
"New Haven",40.8250560698391,"C"
"New Haven",36.9192161522292,"C"
"New Haven",27.5624231738661,"C"
"New Haven",36.1749340881065,"C"
"New Haven",37.4808584554202,"C"
"New Haven",31.7247410989387,"D"
"New Haven",22.2247238115941,"D"
"New Haven",28.8711388629349,"D"
"New Haven",25.2091476842337,"D"
"New Haven",16.3765939329048,"D"
"Norfolk",26.0140027342161,"A"
"Norfolk",20.3307170616475,"A"
"Norfolk",19.4419200045263,"A"
"Norfolk",21.6508480820341,"A"
"Norfolk",21.0073161416652,"A"
"Norfolk",24.7660381743546,"B"
"Norfolk",16.2486408118884,"B"
"Norfolk",19.5087694345426,"B"
"Norfolk",14.5440307328605,"B"
"Norfolk",21.7215253386854,"B"
"Norfolk",18.1357693940592,"B"
"Norfolk",22.9648407127717,"B"
"Norfolk",19.9618980419827,"B"
"Norfolk",19.7501889243556,"B"
"Norfolk",22.4529755283105,"B"
"Norfolk",24.0072614055282,"B"
"Norfolk",36.3367271751268,"B"
"Norfolk",18.9571838404021,"B"
"Norfolk",25.6234125516411,"B"
"Norfolk",41.5135924403028,"B"
"Norfolk",21.5336082914595,"B"
"Norfolk",6.85552687868035,"C"
"Norfolk",8.68155021868239,"C"
"Norfolk",18.0484077964108,"C"
"Norfolk",15.3992726364853,"C"
"Norfolk",7.18813029849873,"C"
"Norfolk",13.2495135900006,"C"
"Norfolk",10.3906585433458,"C"
"Norfolk",5.99047796863331,"C"
"Norfolk",10.5243132331355,"C"
"Norfolk",9.55924686014031,"C"
"Norfolk",10.4981242184243,"C"
"Norfolk",12.6933752577199,"C"
"Norfolk",7.4670171485793,"C"
"Norfolk",15.6131994377193,"C"
"Norfolk",10.8935436979135,"C"
"Norfolk",11.7165732260404,"C"
"Norfolk",14.1157469752017,"C"
"Norfolk",15.1220636700496,"C"
"Norfolk",23.0443460742015,"C"
"Norfolk",12.3875314038527,"C"
"Norfolk",15.6011887499904,"C"
"Norfolk",14.2596553750206,"C"
"Norfolk",17.7225626167632,"C"
"Norfolk",16.064153002448,"C"
"Norfolk",23.0148089395274,"C"
"Norfolk",15.6530359355638,"C"
"Norfolk",13.8986960806032,"C"
"Norfolk",16.4013412527596,"C"
"Norfolk",15.6622292751771,"C"
"Norfolk",3.02341340635329,"C"
"Norfolk",7.40587717287718,"C"
"Norfolk",11.6413482479385,"C"
"Norfolk",13.1088682146059,"C"
"Norfolk",12.6500815204532,"C"
"Norfolk",13.7293106422707,"C"
"Norfolk",15.5645158421582,"C"
"Norfolk",14.5562047048793,"C"
"Norfolk",8.73009324201667,"C"
"Norfolk",15.1050175555776,"C"
"Norfolk",13.6266572371956,"C"
"Norfolk",20.6069427063496,"C"
"Norfolk",20.5245520493054,"C"
"Norfolk",18.6273221834841,"C"
"Norfolk",8.62076599930095,"C"
"Norfolk",20.5739226655191,"C"
"Norfolk",12.3494439527456,"D"
"Norfolk",3.68697238255676,"D"
"Norfolk",7.79532792179079,"D"
"Norfolk",12.3992201881273,"D"
"Norfolk",10.4913151588571,"D"
"Norfolk",11.2455741690007,"D"
"Norfolk",4.23097540986061,"D"
"Norfolk",3.60068142018972,"D"
"Norfolk",8.19544868041407,"D"
"Norfolk",6.81295866137686,"D"
"Norfolk",1.78742361131035,"D"
"Norfolk",12.0329746165718,"D"
"Norfolk",13.8450569418738,"D"
"Norfolk",15.5739624548558,"D"
"Norfolk",21.9494972689168,"D"
"Norfolk",10.5352418342828,"D"
"Norfolk",19.2285059551506,"D"
"Norfolk",10.3594934990528,"D"
"Norfolk",9.16974477184992,"D"
"Norfolk",4.83984529850643,"D"
"Norfolk",13.7228767643913,"D"
"Norfolk",15.6315216494197,"D"
"Norfolk",6.06753720708427,"D"
"Norfolk",8.43448120791987,"D"
"Norfolk",2.53828833020079,"D"
"Norfolk",12.24720154679,"D"
"Norfolk",7.80807047269073,"D"
"Norfolk",4.58760935683342,"D"
"Norfolk",7.63254428214875,"D"
"Norfolk",15.7367594898774,"D"
"Staten Island",17.2776528365315,"D"
"Staten Island",17.6239668347681,"D"
"Staten Island",16.5971847564863,"D"
"Staten Island",19.8002560275883,"D"
"Staten Island",28.522497686147,"C"
"Staten Island",35.5547002494073,"B"
"Staten Island",31.2490651571111,"C"
"Staten Island",15.7735621506217,"D"
"Staten Island",26.4025427364103,"D"
"Staten Island",29.2973470821858,"B"
"Staten Island",35.2986820592792,"B"
"Staten Island",28.5809818362857,"C"
"Staten Island",44.3792477417225,"D"
"Staten Island",41.2975399283204,"D"
"Staten Island",32.9379991501631,"C"
"Staten Island",44.5386992832248,"B"
"Staten Island",20.7960310601213,"D"
"Staten Island",59.2318828170271,"D"
"Staten Island",39.1155700810072,"C"
"Staten Island",22.8493659122944,"C"
"Staten Island",33.8679097051275,"B"
"Staten Island",23.6310861203559,"C"
"Staten Island",9.10060117866556,"D"
"Staten Island",21.6619898351545,"C"
"Staten Island",35.4962323769637,"B"
"Staten Island",25.895292748627,"C"
"Staten Island",56.4591926623541,"D"
"Staten Island",28.6139035214768,"C"
"Staten Island",26.503025274703,"B"
"Staten Island",31.0312273057371,"B"
"Staten Island",18.1492063579531,"D"
"Staten Island",23.8382627939677,"C"
"Staten Island",16.5077957793803,"D"
"Staten Island",22.9603327858731,"C"
"Staten Island",26.3039482538694,"B"
"Staten Island",50.9501160587,"A"
"Staten Island",14.4468036915942,"D"
"Staten Island",25.9143433863077,"B"
"Staten Island",38.4558647268168,"C"
"Staten Island",26.2894442045025,"C"
"Staten Island",23.1420049634571,"D"
"Staten Island",21.4871164546233,"C"
"Staten Island",41.7657521953721,"B"
"Staten Island",17.4868565074956,"D"
"Staten Island",44.7843549014146,"A"
"Staten Island",24.4538084780158,"D"
"Staten Island",50.9619359181793,"C"
"Staten Island",37.3230358337249,"B"
"Staten Island",25.654432186095,"C"
"Staten Island",32.482602517748,"D"
"Staten Island",31.301112125333,"C"
"Staten Island",42.0140598806094,"C"
"Staten Island",36.5940182666301,"C"
"Staten Island",35.4357233676508,"B"
"Staten Island",53.1568017763811,"A"
"Staten Island",45.5071416359708,"A"
"Staten Island",28.5896936860721,"C"
"Staten Island",22.0032467953648,"C"
"Staten Island",34.2823164735334,"B"
"Staten Island",22.3146800054508,"C"
"Staten Island",23.9214155145793,"B"
"Staten Island",22.3837638330035,"D"
"Staten Island",15.6085433066207,"D"
"Staten Island",19.3403199437983,"D"
"Staten Island",20.6747910992062,"C"
"Staten Island",19.8662801763031,"D"
"Queens",12.6132710758693,"C"
"Queens",13.556378022654,"C"
"Queens",13.6099341536679,"D"
"Queens",17.6314998687295,"C"
"Queens",26.019535197036,"B"
"Queens",22.4021064050663,"B"
"Queens",16.3471438022978,"D"
"Queens",12.1489554419733,"C"
"Queens",16.5467573801239,"C"
"Queens",16.7129673182035,"C"
"Queens",16.5410413719106,"D"
"Queens",13.3778807317653,"D"
